employeeId,quizId,score,timeSpent,completed,name,email,role,team,department,title,learningMaterial,createdAt,learningMaterialTitle,rating,createdAt_x,createdBy,createdAt_y
137,6703af76d312dda4ba75f519,81.0,29.0,True,Miss Melody Rippin,jarod17@hotmail.com,employee,Books,Kids,Venio trans perspiciatis dens velum asporto.,6703af4dd312dda4ba75dba5,2024-10-07 09:52:54.153000+00:00,,,,,
79,6703af6ed312dda4ba75ee71,34.0,56.0,True,Dawn Abshire I,friedrich90@gmail.com,employee,Tools,Clothing,Cimentarius tredecim deripio.,6703af4dd312dda4ba75db8f,2024-10-07 09:52:46.453000+00:00,,,,,
145,6703af68d312dda4ba75e92b,72.0,24.0,True,Roland Wolf,jaylen.lind69@gmail.com,employee,Music,Automotive,Arcus tamisium ad.,6703af58d312dda4ba75dec1,2024-10-07 09:52:40.515000+00:00,,,,,
143,6703af69d312dda4ba75e9c1,60.0,99.0,False,Erik Shields,assunta.deckow92@gmail.com,employee,Computers,Movies,Curto fugiat crapula debeo suffoco delicate speciosus pel demitto.,6703af47d312dda4ba75d9f3,2024-10-07 09:52:41.170000+00:00,,,,,
145,6703af6bd312dda4ba75eb77,0.0,100.0,True,Roland Wolf,jaylen.lind69@gmail.com,employee,Music,Automotive,Cinis molestiae verumtamen appositus tenax dolor attollo aeternus.,6703af51d312dda4ba75dc9b,2024-10-07 09:52:43.109000+00:00,,,,,
107,6703af77d312dda4ba75f5eb,20.0,118.0,True,Verna Conn,delpha_ratke@gmail.com,employee,Music,Electronics,Tenax tepidus curriculum caute subnecto voluntarius vomer aeternus aestivus.,6703af56d312dda4ba75de1b,2024-10-07 09:52:55.182000+00:00,,,,,
33,6703af6fd312dda4ba75ef25,28.0,115.0,False,Dave Dooley,anne_okuneva30@gmail.com,employee,Clothing,Outdoors,Audio eos minus conservo.,6703af4cd312dda4ba75db39,2024-10-07 09:52:47.272000+00:00,,,,,
247,6703af77d312dda4ba75f65d,8.0,23.0,False,Marlene Jaskolski,emmet47@gmail.com,employee,Jewelry,Home,Vapulus tabesco uberrime repudiandae.,6703af55d312dda4ba75ddaf,2024-10-07 09:52:55.685000+00:00,,,,,
217,6703af6ad312dda4ba75eb35,0.0,68.0,True,Lucas Rau,spencer42@hotmail.com,employee,Movies,Baby,Attollo arca decimus adsidue caelestis approbo tam alioqui centum coruscus.,6703af5ad312dda4ba75df77,2024-10-07 09:52:42.809000+00:00,,,,,
211,6703af70d312dda4ba75f075,1.0,53.0,True,Delores Stoltenberg,melvina.waelchi41@hotmail.com,employee,Jewelry,Home,Iure carpo aestivus.,6703af57d312dda4ba75de7d,2024-10-07 09:52:48.713000+00:00,,,,,
80,6703af63d312dda4ba75e553,16.0,54.0,True,Mr. Darrel Shields,heloise_mayert-rath90@yahoo.com,employee,Movies,Movies,Delibero capto ultio triumphus solutio constans cura.,6703af51d312dda4ba75dcc5,2024-10-07 09:52:35.904000+00:00,,,,,
141,6703af6ad312dda4ba75eabd,56.0,13.0,True,Enrique Collins,clay_dickinson65@gmail.com,employee,Computers,Outdoors,Cognatus consequatur vomito bonus.,6703af4ed312dda4ba75dbe7,2024-10-07 09:52:42.275000+00:00,,,,,
199,6703af77d312dda4ba75f64b,57.0,100.0,False,Cynthia Russel,corene.stoltenberg@gmail.com,employee,Automotive,Outdoors,Voluptas deprecator nihil provident tametsi alius cultura beatus desparatus.,6703af5ad312dda4ba75df45,2024-10-07 09:52:55.603000+00:00,,,,,
174,6703af5fd312dda4ba75e121,4.0,42.0,True,Josefina Hettinger,helmer_murphy88@yahoo.com,employee,Games,Movies,Sulum consectetur temeritas subvenio adeptio expedita abbas cornu colo spargo.,6703af5bd312dda4ba75dfc5,2024-10-07 09:52:31.108000+00:00,,,,,
124,6703af60d312dda4ba75e259,57.0,2.0,False,Elizabeth Waelchi,kathleen13@yahoo.com,employee,Movies,Shoes,Termes crudelis decretum colo advoco coniuratio sub celo.,6703af4fd312dda4ba75dc25,2024-10-07 09:52:32.409000+00:00,,,,,
145,6703af67d312dda4ba75e7f9,98.0,96.0,False,Roland Wolf,jaylen.lind69@gmail.com,employee,Music,Automotive,Titulus tremo depraedor quod.,6703af45d312dda4ba75d963,2024-10-07 09:52:39.148000+00:00,,,,,
99,6703af6fd312dda4ba75ef61,68.0,54.0,True,Rebecca Kerluke-MacGyver,bart_padberg28@hotmail.com,employee,Clothing,Shoes,Adimpleo ascit vulgo torqueo acsi rerum.,6703af51d312dda4ba75dcbf,2024-10-07 09:52:47.534000+00:00,,,,,
175,6703af76d312dda4ba75f513,32.0,119.0,True,Sabrina Bernhard,diego72@yahoo.com,employee,Movies,Industrial,Attonbitus sum sollicito nemo ulterius.,6703af47d312dda4ba75d9d3,2024-10-07 09:52:54.130000+00:00,,,,,
162,6703af76d312dda4ba75f5b5,70.0,59.0,True,Clinton Cruickshank,mary.stoltenberg@gmail.com,employee,Automotive,Tools,Tener architecto admiratio tener cenaculum video corrupti vorago carcer theatrum.,6703af58d312dda4ba75dea1,2024-10-07 09:52:54.925000+00:00,,,,,
30,6703af61d312dda4ba75e31f,4.0,112.0,True,Norman Romaguera,cecile6@gmail.com,employee,Sports,Music,Totidem corrumpo tricesimus allatus cornu collum uter.,6703af44d312dda4ba75d905,2024-10-07 09:52:33.241000+00:00,,,,,
121,6703af70d312dda4ba75f0ab,5.0,22.0,False,Teresa Marvin,ross_douglas36@hotmail.com,employee,Books,Kids,Volup suus amicitia.,6703af4bd312dda4ba75db1d,2024-10-07 09:52:48.968000+00:00,,,,,
38,6703af60d312dda4ba75e271,65.0,74.0,False,Darla Schoen-Jacobs,lemuel8@yahoo.com,employee,Electronics,Toys,Surgo valde abscido comprehendo infit tutamen.,6703af52d312dda4ba75dcfb,2024-10-07 09:52:32.504000+00:00,,,,,
116,6703af70d312dda4ba75f093,100.0,14.0,True,Shelley Glover,caesar.kris@gmail.com,employee,Books,Jewelry,Alo commodo placeat vitium.,6703af43d312dda4ba75d8c7,2024-10-07 09:52:48.863000+00:00,,,,,
85,6703af79d312dda4ba75f7dd,15.0,28.0,False,Cecilia Marks PhD,dalton10@gmail.com,employee,Outdoors,Baby,Adhaero saepe a.,6703af55d312dda4ba75ddb5,2024-10-07 09:52:57.387000+00:00,,,,,
20,6703af78d312dda4ba75f6f3,56.0,1.0,False,Fred Runolfsdottir,corbin52@yahoo.com,employee,Movies,Garden,Tremo voluptatibus culpo usitas adulatio commodi catena.,6703af51d312dda4ba75dca5,2024-10-07 09:52:56.349000+00:00,,,,,
52,6703af61d312dda4ba75e38b,16.0,66.0,True,Kerry Herman DVM,kylee.hodkiewicz55@gmail.com,employee,Beauty,Electronics,Debeo cometes acies at deserunt minima utor thalassinus quis aestivus.,6703af55d312dda4ba75dde9,2024-10-07 09:52:33.944000+00:00,,,,,
249,6703af61d312dda4ba75e35b,99.0,16.0,False,May Nitzsche,gunner.kutch@yahoo.com,employee,Sports,Garden,Vulariter acerbitas demum deorsum cogito.,6703af56d312dda4ba75de09,2024-10-07 09:52:33.493000+00:00,,,,,
131,6703af68d312dda4ba75e913,71.0,58.0,False,Austin Quitzon,grace90@hotmail.com,employee,Toys,Outdoors,Admoneo ademptio claro amicitia cometes defendo nemo cena veniam.,6703af55d312dda4ba75dddf,2024-10-07 09:52:40.405000+00:00,,,,,
86,6703af65d312dda4ba75e68b,91.0,87.0,True,Forrest Nicolas,agustina.friesen29@hotmail.com,employee,Industrial,Clothing,Certus coaegresco culpa ambulo.,6703af4cd312dda4ba75db2b,2024-10-07 09:52:37.289000+00:00,,,,,
56,6703af68d312dda4ba75e8b9,3.0,14.0,False,Lynn Cummings Jr.,travon_vandervort36@hotmail.com,employee,Health,Books,Blanditiis vis corona.,6703af52d312dda4ba75dcd9,2024-10-07 09:52:40.005000+00:00,,,,,
172,6703af75d312dda4ba75f4e3,100.0,95.0,False,Tyrone Hirthe DDS,beth32@yahoo.com,employee,Electronics,Health,Curiositas vita aeneus cunabula ut ascisco.,6703af4ed312dda4ba75dbd9,2024-10-07 09:52:53.901000+00:00,,,,,
33,6703af61d312dda4ba75e337,46.0,59.0,True,Dave Dooley,anne_okuneva30@gmail.com,employee,Clothing,Outdoors,Voco celer terreo altus.,6703af55d312dda4ba75dde1,2024-10-07 09:52:33.349000+00:00,,,,,
150,6703af67d312dda4ba75e7ed,61.0,60.0,False,Bernadette Corkery,isabella_armstrong@yahoo.com,employee,Automotive,Automotive,Itaque astrum tui adamo capio tandem amissio decens virgo virgo.,6703af4cd312dda4ba75db6f,2024-10-07 09:52:39.100000+00:00,,,,,
187,6703af77d312dda4ba75f64b,97.0,42.0,False,Bobby Bashirian,brooke.roob@hotmail.com,employee,Sports,Computers,Voluptas deprecator nihil provident tametsi alius cultura beatus desparatus.,6703af5ad312dda4ba75df45,2024-10-07 09:52:55.603000+00:00,,,,,
67,6703af65d312dda4ba75e6b5,13.0,74.0,True,Dr. Faith Cole,jamel.bahringer19@yahoo.com,employee,Health,Jewelry,Vorago volaticus sequi cursim alienus.,6703af4ed312dda4ba75dbf1,2024-10-07 09:52:37.482000+00:00,,,,,
200,6703af71d312dda4ba75f0ff,49.0,81.0,False,Jose Wisozk,karl.jones@gmail.com,employee,Beauty,Baby,Voluptatibus vis adficio crux condico sufficio turpis.,6703af55d312dda4ba75dda5,2024-10-07 09:52:49.397000+00:00,,,,,
20,6703af73d312dda4ba75f2eb,51.0,116.0,False,Fred Runolfsdottir,corbin52@yahoo.com,employee,Movies,Garden,Terebro truculenter tot dedico calamitas defessus doloribus cornu.,6703af44d312dda4ba75d919,2024-10-07 09:52:51.659000+00:00,,,,,
140,6703af64d312dda4ba75e60d,90.0,74.0,True,Kenneth Simonis,ellsworth_wintheiser@hotmail.com,employee,Baby,Health,Vergo paulatim subito.,6703af58d312dda4ba75de9b,2024-10-07 09:52:36.739000+00:00,,,,,
174,6703af64d312dda4ba75e61f,72.0,33.0,False,Josefina Hettinger,helmer_murphy88@yahoo.com,employee,Games,Movies,Vigor acervus agnosco denique dicta nostrum calcar laborum ultio.,6703af5cd312dda4ba75e00b,2024-10-07 09:52:36.816000+00:00,,,,,
98,6703af78d312dda4ba75f6d5,8.0,10.0,True,Sheryl Cruickshank,lelah_daniel12@yahoo.com,employee,Books,Kids,Considero commemoro bis.,6703af43d312dda4ba75d8d3,2024-10-07 09:52:56.215000+00:00,,,,,
211,6703af6ad312dda4ba75eb4d,39.0,35.0,True,Delores Stoltenberg,melvina.waelchi41@hotmail.com,employee,Jewelry,Home,Accommodo voluptatum reprehenderit occaecati dicta succurro cresco aestivus nostrum.,6703af51d312dda4ba75dcbb,2024-10-07 09:52:42.917000+00:00,,,,,
103,6703af6ed312dda4ba75eedd,62.0,92.0,True,Jack Balistreri V,natasha93@hotmail.com,employee,Electronics,Computers,Coerceo accendo clementia deduco vomer doloremque casso audio aeneus.,6703af53d312dda4ba75dd29,2024-10-07 09:52:46.944000+00:00,,,,,
146,6703af73d312dda4ba75f2a9,15.0,102.0,False,Billy Schroeder,nicolas98@hotmail.com,employee,Grocery,Beauty,Cinis accusantium capio.,6703af5bd312dda4ba75dfa1,2024-10-07 09:52:51.363000+00:00,,,,,
130,6703af68d312dda4ba75e8ef,6.0,120.0,True,Marcia Hettinger,eunice_dach@hotmail.com,employee,Computers,Industrial,Claro censura est subiungo vito aegrotatio solio curto vere virtus.,6703af45d312dda4ba75d961,2024-10-07 09:52:40.242000+00:00,,,,,
154,6703af62d312dda4ba75e457,33.0,44.0,False,Dr. Darren Skiles,jordon.huels88@yahoo.com,employee,Beauty,Garden,Caterva verbum blandior torrens.,6703af46d312dda4ba75d9c5,2024-10-07 09:52:34.805000+00:00,,,,,
92,6703af6bd312dda4ba75ebbf,2.0,99.0,True,Geraldine West,eloisa_wilderman33@hotmail.com,employee,Beauty,Tools,Tutis tempora trans autem curso soluta celebrer volubilis.,6703af5cd312dda4ba75e011,2024-10-07 09:52:43.427000+00:00,,,,,
107,6703af61d312dda4ba75e385,93.0,6.0,True,Verna Conn,delpha_ratke@gmail.com,employee,Music,Electronics,Assentator acceptus spiculum tabula thalassinus umbra bardus.,6703af56d312dda4ba75ddf7,2024-10-07 09:52:33.920000+00:00,,,,,
71,6703af6ed312dda4ba75eee3,32.0,44.0,True,Deanna Crona-Luettgen,claire_turcotte32@yahoo.com,employee,Grocery,Sports,Fuga aeger velit perferendis conspergo.,6703af5bd312dda4ba75df9b,2024-10-07 09:52:46.972000+00:00,,,,,
17,6703af62d312dda4ba75e46f,57.0,9.0,True,Michael Heidenreich,wilfrid.beier65@gmail.com,employee,Shoes,Automotive,Dolore sufficio appello adhuc cupressus.,6703af4fd312dda4ba75dc31,2024-10-07 09:52:34.909000+00:00,,,,,
147,6703af60d312dda4ba75e21d,40.0,42.0,True,Woodrow Trantow-Spinka,lorine45@gmail.com,employee,Movies,Games,Animi viscus sodalitas vacuus cruciamentum correptius temptatio tener necessitatibus cupio.,6703af5cd312dda4ba75dfeb,2024-10-07 09:52:32.157000+00:00,,,,,
21,6703af6ed312dda4ba75eee3,59.0,75.0,False,Margie Gulgowski,cheyenne_legros62@hotmail.com,employee,Toys,Grocery,Fuga aeger velit perferendis conspergo.,6703af5bd312dda4ba75df9b,2024-10-07 09:52:46.972000+00:00,,,,,
61,6703af77d312dda4ba75f609,70.0,66.0,True,Julius Jacobson,princess.koss10@gmail.com,employee,Industrial,Sports,Artificiose chirographum tondeo tertius dicta admoneo sustineo accommodo cattus corpus.,6703af5ad312dda4ba75df31,2024-10-07 09:52:55.313000+00:00,,,,,
13,6703af60d312dda4ba75e2ad,20.0,55.0,False,Dr. Alfredo Mosciski,kip.bernhard-mayert59@hotmail.com,employee,Baby,Jewelry,Dignissimos circumvenio thymum acidus cedo.,6703af57d312dda4ba75de5f,2024-10-07 09:52:32.757000+00:00,,,,,
197,6703af71d312dda4ba75f153,73.0,8.0,True,Stanley Herman,humberto1@gmail.com,employee,Kids,Kids,Fugit pariatur tenetur adhaero angulus absens corpus confero.,6703af43d312dda4ba75d8c1,2024-10-07 09:52:49.800000+00:00,,,,,
101,6703af69d312dda4ba75e9eb,47.0,75.0,False,Edmond Koch,june_tremblay@hotmail.com,employee,Jewelry,Outdoors,Audax assumenda conspergo uredo sub aptus.,6703af55d312dda4ba75ddc3,2024-10-07 09:52:41.350000+00:00,,,,,
133,6703af6ed312dda4ba75eead,47.0,87.0,False,Rogelio Little,winona67@gmail.com,employee,Health,Outdoors,Curia vita uredo curia similique aspernatur.,6703af46d312dda4ba75d9bb,2024-10-07 09:52:46.730000+00:00,,,,,
146,6703af76d312dda4ba75f585,1.0,101.0,False,Billy Schroeder,nicolas98@hotmail.com,employee,Grocery,Beauty,Adaugeo trucido strenuus defungo patria vir ceno alter advoco.,6703af46d312dda4ba75d9b7,2024-10-07 09:52:54.694000+00:00,,,,,
83,6703af71d312dda4ba75f165,86.0,54.0,False,Randolph Hodkiewicz,verner_schultz@hotmail.com,employee,Health,Outdoors,Considero paulatim somnus vitae.,6703af4cd312dda4ba75db6d,2024-10-07 09:52:49.887000+00:00,,,,,
125,6703af6fd312dda4ba75ef3d,11.0,83.0,False,Wanda Johnson,augustus.monahan9@gmail.com,employee,Kids,Industrial,Sto textilis depulso magni.,6703af45d312dda4ba75d937,2024-10-07 09:52:47.379000+00:00,,,,,
243,6703af60d312dda4ba75e2d1,60.0,86.0,False,Joy Abbott,nya_hermiston@gmail.com,employee,Beauty,Garden,Titulus tibi vivo dolores.,6703af5dd312dda4ba75e037,2024-10-07 09:52:32.910000+00:00,,,,,
91,6703af6ed312dda4ba75eead,22.0,99.0,True,Ginger Hodkiewicz,gillian_wyman50@gmail.com,employee,Electronics,Sports,Curia vita uredo curia similique aspernatur.,6703af46d312dda4ba75d9bb,2024-10-07 09:52:46.730000+00:00,,,,,
211,6703af74d312dda4ba75f40b,32.0,104.0,True,Delores Stoltenberg,melvina.waelchi41@hotmail.com,employee,Jewelry,Home,Coma vinco combibo cum verecundia pecco.,6703af56d312dda4ba75ddff,2024-10-07 09:52:52.926000+00:00,,,,,
23,6703af65d312dda4ba75e69d,11.0,116.0,True,Fred O'Connell,evie_oreilly@hotmail.com,employee,Games,Jewelry,Carmen stipes claudeo.,6703af4fd312dda4ba75dc23,2024-10-07 09:52:37.371000+00:00,,,,,
229,6703af6cd312dda4ba75ed09,7.0,79.0,False,Francis Kautzer,merritt.koch@hotmail.com,employee,Kids,Games,Tot aperiam volubilis conqueror delego utique viridis illo necessitatibus astrum.,6703af4bd312dda4ba75db13,2024-10-07 09:52:44.872000+00:00,,,,,
164,6703af66d312dda4ba75e7c3,39.0,77.0,False,Jodi Gleichner Sr.,elda_littel@yahoo.com,employee,Music,Health,Adduco validus aperiam arx.,6703af47d312dda4ba75da0b,2024-10-07 09:52:38.919000+00:00,,,,,
45,6703af69d312dda4ba75e9f1,48.0,78.0,False,Gary Aufderhar,abigayle.corkery80@gmail.com,employee,Jewelry,Outdoors,Solutio nemo coadunatio.,6703af55d312dda4ba75ddad,2024-10-07 09:52:41.377000+00:00,,,,,
117,6703af6ed312dda4ba75ee6b,65.0,23.0,True,Diana Pollich Jr.,keegan_beier@yahoo.com,employee,Grocery,Clothing,Cribro sed curo.,6703af4dd312dda4ba75dba1,2024-10-07 09:52:46.425000+00:00,,,,,
116,6703af5ed312dda4ba75e0d3,5.0,60.0,False,Shelley Glover,caesar.kris@gmail.com,employee,Books,Jewelry,Sodalitas infit annus altus adhuc.,6703af5bd312dda4ba75df91,2024-10-07 09:52:30.787000+00:00,,,,,
115,6703af65d312dda4ba75e6bb,80.0,41.0,True,Nichole Abbott,carlo_hermann@gmail.com,employee,Health,Industrial,Viriliter perferendis clamo turbo calamitas demonstro aveho.,6703af4cd312dda4ba75db75,2024-10-07 09:52:37.508000+00:00,,,,,
25,6703af6cd312dda4ba75ecb5,58.0,92.0,False,Olivia Goodwin PhD,fabian5@yahoo.com,employee,Toys,Industrial,Carcer iste ventito charisma aegre amor veniam quam.,6703af43d312dda4ba75d8c7,2024-10-07 09:52:44.510000+00:00,,,,,
225,6703af65d312dda4ba75e69d,54.0,99.0,False,Orlando Walker,tyshawn_fay@yahoo.com,employee,Computers,Beauty,Carmen stipes claudeo.,6703af4fd312dda4ba75dc23,2024-10-07 09:52:37.371000+00:00,,,,,
140,6703af6cd312dda4ba75ec79,22.0,115.0,False,Kenneth Simonis,ellsworth_wintheiser@hotmail.com,employee,Baby,Health,Vilitas vos adicio aeneus tempus adduco.,6703af4dd312dda4ba75db83,2024-10-07 09:52:44.248000+00:00,,,,,
67,6703af74d312dda4ba75f36f,92.0,49.0,False,Dr. Faith Cole,jamel.bahringer19@yahoo.com,employee,Health,Jewelry,Termes addo viduo collum totidem creber.,6703af46d312dda4ba75d9a9,2024-10-07 09:52:52.237000+00:00,,,,,
49,6703af68d312dda4ba75e973,63.0,117.0,True,Anne Kuphal,carissa48@gmail.com,employee,Sports,Kids,Corroboro compono tenetur cuius terminatio cariosus velum demens villa.,6703af5bd312dda4ba75dfc7,2024-10-07 09:52:40.826000+00:00,,,,,
158,6703af70d312dda4ba75f015,93.0,71.0,True,Mrs. Shirley Pouros-Greenfelder,regan_ondricka29@gmail.com,employee,Beauty,Clothing,Pectus acidus cognatus volva.,6703af4ad312dda4ba75dad5,2024-10-07 09:52:48.297000+00:00,,,,,
176,6703af6bd312dda4ba75eb7d,56.0,65.0,True,Cecil Bosco,marisa_kuhic79@yahoo.com,employee,Home,Movies,Adulatio sulum consequuntur cohaero.,6703af49d312dda4ba75da6d,2024-10-07 09:52:43.135000+00:00,,,,,
14,6703af6fd312dda4ba75ef61,56.0,7.0,True,Lula Harris,alanis_kirlin@yahoo.com,employee,Electronics,Sports,Adimpleo ascit vulgo torqueo acsi rerum.,6703af51d312dda4ba75dcbf,2024-10-07 09:52:47.534000+00:00,,,,,
79,6703af6cd312dda4ba75ed27,21.0,55.0,True,Dawn Abshire I,friedrich90@gmail.com,employee,Tools,Clothing,Claustrum assumenda vacuus vergo conqueror theologus accusantium.,6703af54d312dda4ba75dd71,2024-10-07 09:52:44.997000+00:00,,,,,
107,6703af63d312dda4ba75e493,7.0,2.0,False,Verna Conn,delpha_ratke@gmail.com,employee,Music,Electronics,Tremo reiciendis vilicus nemo aduro dolor substantia culpo.,6703af5dd312dda4ba75e05b,2024-10-07 09:52:35.071000+00:00,,,,,
35,6703af6fd312dda4ba75ef7f,96.0,32.0,True,Dr. Tommie Stanton,cesar.mueller@gmail.com,employee,Garden,Toys,Alo umquam denuo.,6703af55d312dda4ba75ddcb,2024-10-07 09:52:47.663000+00:00,,,,,
237,6703af6bd312dda4ba75ebf5,72.0,95.0,True,Kristine Hahn,granville_breitenberg@gmail.com,employee,Games,Industrial,Consequatur sufficio curvo tui.,6703af4bd312dda4ba75db03,2024-10-07 09:52:43.664000+00:00,,,,,
54,6703af5ed312dda4ba75e0eb,99.0,51.0,False,Jamie Orn,abraham_schmitt98@hotmail.com,employee,Jewelry,Garden,Textilis tubineus despecto caterva sopor.,6703af52d312dda4ba75dcd7,2024-10-07 09:52:30.888000+00:00,,,,,
247,6703af68d312dda4ba75e931,61.0,112.0,True,Marlene Jaskolski,emmet47@gmail.com,employee,Jewelry,Home,Ducimus patrocinor abundans ascisco ter autem ratione aro.,6703af5cd312dda4ba75e001,2024-10-07 09:52:40.541000+00:00,,,,,
40,6703af73d312dda4ba75f29d,68.0,6.0,False,Renee Nikolaus,dino75@gmail.com,employee,Outdoors,Outdoors,Dedecor abundans tempus.,6703af4cd312dda4ba75db31,2024-10-07 09:52:51.315000+00:00,,,,,
88,6703af63d312dda4ba75e487,49.0,49.0,True,Marian Schneider,naomi3@yahoo.com,employee,Baby,Clothing,Curso bellum deludo caput pauper.,6703af47d312dda4ba75d9ed,2024-10-07 09:52:35.018000+00:00,,,,,
65,6703af6ad312dda4ba75eb4d,56.0,44.0,True,Pat Mayert,juliet_emard82@yahoo.com,employee,Shoes,Automotive,Accommodo voluptatum reprehenderit occaecati dicta succurro cresco aestivus nostrum.,6703af51d312dda4ba75dcbb,2024-10-07 09:52:42.917000+00:00,,,,,
28,6703af65d312dda4ba75e661,41.0,112.0,True,Christie Denesik,javonte40@gmail.com,employee,Outdoors,Computers,Articulus error tenus exercitationem animus volo vallum cunae advoco.,6703af57d312dda4ba75de7b,2024-10-07 09:52:37.104000+00:00,,,,,
71,6703af78d312dda4ba75f705,17.0,84.0,True,Deanna Crona-Luettgen,claire_turcotte32@yahoo.com,employee,Grocery,Sports,Vox bibo accusator appositus.,6703af57d312dda4ba75de51,2024-10-07 09:52:56.427000+00:00,,,,,
115,6703af6fd312dda4ba75eef5,8.0,6.0,True,Nichole Abbott,carlo_hermann@gmail.com,employee,Health,Industrial,Ut venio sum stella adulatio acceptus.,6703af47d312dda4ba75d9f1,2024-10-07 09:52:47.050000+00:00,,,,,
171,6703af71d312dda4ba75f0c3,87.0,64.0,True,Felipe Bahringer,georgianna64@gmail.com,employee,Baby,Toys,Creptio arcus sophismata thesaurus tamdiu adficio terga vinculum.,6703af5bd312dda4ba75df8d,2024-10-07 09:52:49.077000+00:00,,,,,
132,6703af77d312dda4ba75f67b,87.0,35.0,False,Antoinette Prohaska,bennett72@yahoo.com,employee,Electronics,Electronics,Comparo suspendo antepono curis aeneus catena conservo.,6703af4fd312dda4ba75dc29,2024-10-07 09:52:55.820000+00:00,,,,,
176,6703af62d312dda4ba75e3eb,29.0,84.0,True,Cecil Bosco,marisa_kuhic79@yahoo.com,employee,Home,Movies,Vulgaris censura carus baiulus stipes ait ager vesco.,6703af59d312dda4ba75df23,2024-10-07 09:52:34.355000+00:00,,,,,
148,6703af60d312dda4ba75e2d1,35.0,57.0,False,Ana Rowe,emma37@gmail.com,employee,Games,Health,Titulus tibi vivo dolores.,6703af5dd312dda4ba75e037,2024-10-07 09:52:32.910000+00:00,,,,,
112,6703af6fd312dda4ba75ef7f,82.0,76.0,True,Bernadette Nienow MD,helena.schmitt7@hotmail.com,employee,Jewelry,Books,Alo umquam denuo.,6703af55d312dda4ba75ddcb,2024-10-07 09:52:47.663000+00:00,,,,,
193,6703af62d312dda4ba75e3f1,70.0,12.0,True,Geraldine Waters-Brakus,shaniya_okeefe29@hotmail.com,employee,Automotive,Jewelry,Tondeo eligendi sol vox xiphias aer.,6703af45d312dda4ba75d95b,2024-10-07 09:52:34.382000+00:00,,,,,
167,6703af73d312dda4ba75f339,57.0,18.0,False,Jim Watsica,heidi87@gmail.com,employee,Industrial,Baby,Cupio tam maiores solutio.,6703af47d312dda4ba75da0d,2024-10-07 09:52:51.988000+00:00,,,,,
129,6703af6bd312dda4ba75ebd1,38.0,80.0,False,Jerome Metz PhD,zaria95@gmail.com,employee,Games,Outdoors,Solium tabgo talus comprehendo vereor tolero cuius summa approbo.,6703af56d312dda4ba75ddf3,2024-10-07 09:52:43.506000+00:00,,,,,
202,6703af6bd312dda4ba75ebd1,96.0,93.0,True,Luther Ebert,german_reilly27@yahoo.com,employee,Shoes,Movies,Solium tabgo talus comprehendo vereor tolero cuius summa approbo.,6703af56d312dda4ba75ddf3,2024-10-07 09:52:43.506000+00:00,,,,,
230,6703af73d312dda4ba75f273,56.0,40.0,False,Jerald Hand,ramona.breitenberg@yahoo.com,employee,Electronics,Tools,Vinitor cultura sequi tutis similique.,6703af5dd312dda4ba75e039,2024-10-07 09:52:51.148000+00:00,,,,,
200,6703af6ad312dda4ba75eab1,79.0,35.0,True,Jose Wisozk,karl.jones@gmail.com,employee,Beauty,Baby,Tergum derelinquo utilis.,6703af56d312dda4ba75de09,2024-10-07 09:52:42.220000+00:00,,,,,
228,6703af60d312dda4ba75e22f,44.0,38.0,False,Stacy Mann,dorian.ernser@gmail.com,employee,Garden,Kids,Sumptus commemoro validus.,6703af59d312dda4ba75df15,2024-10-07 09:52:32.228000+00:00,,,,,
226,6703af6bd312dda4ba75ec25,25.0,69.0,False,Lois Wilderman,clark60@gmail.com,employee,Home,Garden,Baiulus laudantium cruciamentum.,6703af4ad312dda4ba75dab5,2024-10-07 09:52:43.879000+00:00,,,,,
23,6703af66d312dda4ba75e72d,33.0,100.0,False,Fred O'Connell,evie_oreilly@hotmail.com,employee,Games,Jewelry,Substantia ars defungo conforto supra tabesco concedo tam adipiscor.,6703af4cd312dda4ba75db4d,2024-10-07 09:52:38.248000+00:00,,,,,
103,6703af61d312dda4ba75e343,39.0,111.0,True,Jack Balistreri V,natasha93@hotmail.com,employee,Electronics,Computers,Eos claro acidus tertius minus.,6703af5dd312dda4ba75e059,2024-10-07 09:52:33.397000+00:00,,,,,
88,6703af5fd312dda4ba75e1bd,0.0,107.0,False,Marian Schneider,naomi3@yahoo.com,employee,Baby,Clothing,Crustulum vobis conqueror repudiandae tego deputo.,6703af4dd312dda4ba75db9f,2024-10-07 09:52:31.763000+00:00,,,,,
174,6703af6fd312dda4ba75ef43,12.0,59.0,False,Josefina Hettinger,helmer_murphy88@yahoo.com,employee,Games,Movies,Suus tabula acceptus adversus trepide ducimus cena curis centum solio.,6703af54d312dda4ba75dd7b,2024-10-07 09:52:47.404000+00:00,,,,,
77,6703af61d312dda4ba75e331,33.0,61.0,True,Estelle Runolfsson,ruthie17@gmail.com,employee,Beauty,Games,Turba nemo talis tergo appono somnus tepesco.,6703af5ad312dda4ba75df65,2024-10-07 09:52:33.326000+00:00,,,,,
228,6703af70d312dda4ba75f069,98.0,68.0,False,Stacy Mann,dorian.ernser@gmail.com,employee,Garden,Kids,Vesper caelestis caste defetiscor amor talis sunt aduro delibero.,6703af54d312dda4ba75dd7d,2024-10-07 09:52:48.661000+00:00,,,,,
